"","genes","logFC","logCPM","LR","PValue","FDR"
"18204","ENSG00000187051",0.024956697270045,6.02551237019684,0.0208992435878308,0.885053774733318,0.945972934244461
"18205","ENSG00000215795",-0.0524435794063786,-0.839033980351565,0.0208234772846829,0.885260877091687,0.946044809512088
"18206","ENSG00000069188",0.0457850814427668,2.62502953964719,0.0208189612195326,0.885273233604278,0.946044809512088
"18207","ENSG00000145362",-0.0372044877506096,5.43792196148015,0.0208148146469114,0.885284580344455,0.946044809512088
"18208","ENSG00000248712",-0.040567890951048,0.309829294653804,0.0208035135462126,0.885315510695179,0.946044809512088
"18209","ENSG00000130234",0.0850743738442547,4.10033167198803,0.0206441466697171,0.885752603649732,0.946316450715645
"18210","ENSG00000167775",0.0333873664706388,5.4895761544763,0.020636307194529,0.885774149213151,0.946316450715645
"18211","ENSG00000236714",-0.0642608219565965,1.90759752733777,0.0206337157408072,0.885781272334296,0.946316450715645
"18212","ENSG00000186862",0.0487170893374441,1.06267497460422,0.0206224703615163,0.885812187765167,0.946316450715645
"18213","ENSG00000175279",0.0346540507683436,3.45905610204631,0.0206222127912312,0.885812895969781,0.946316450715645
"18214","ENSG00000180769",-0.0417562451516376,2.88620328903154,0.0205993314035027,0.885875827709861,0.946331721738815
"18215","ENSG00000268810",0.0399235835688377,1.2058704368624,0.0205527074346676,0.886004170261619,0.946364927776421
"18216","ENSG00000267750",-0.0562635513669594,1.20878221682348,0.020552700276788,0.886004189976629,0.946364927776421
"18217","ENSG00000115289",0.0232087826866195,3.75701348198706,0.0205194930775567,0.886095690597881,0.94637180173
"18218","ENSG00000154803",0.0292225227683808,6.47214950194968,0.0205150627683821,0.886107903783581,0.94637180173
"18219","ENSG00000102053",-0.0313497690269907,2.92063930420737,0.0204635759257332,0.886249938153173,0.94647154325958
"18220","ENSG00000146833",0.0217915351734982,5.49631095588207,0.0203983859057146,0.886430036688174,0.946570826586915
"18221","ENSG00000143217",0.0686342039185212,0.432664518042641,0.0203947091568182,0.886440203075509,0.946570826586915
"18222","ENSG00000100300",0.0268059762132819,5.59016055079393,0.0203154625388144,0.886659551485881,0.946753094789858
"18223","ENSG00000214456",0.0498177035325415,4.38480734335038,0.0202917711556125,0.886725212097374,0.946771247971168
"18224","ENSG00000226200",0.0329267259247351,3.19133135402032,0.0202532998347174,0.886831918641148,0.946793597433322
"18225","ENSG00000132854",0.0897226606784692,-0.236449776563724,0.0202491389419848,0.886843465756401,0.946793597433322
"18226","ENSG00000246889",0.0369037335240108,0.423209648239588,0.0202006357701503,0.886978158888105,0.946859127818195
"18227","ENSG00000141741",0.0252953954946737,4.71734200582777,0.0201605115413663,0.887089708460199,0.946859127818195
"18228","ENSG00000135587",0.0249837584924606,4.08876059374035,0.0201578025806306,0.887097243734857,0.946859127818195
"18229","ENSG00000273036",-0.051689188914807,3.40719207964556,0.0201569901965719,0.88709950357187,0.946859127818195
"18230","ENSG00000155530",0.0453572318093426,0.983964019242834,0.01994278570956,0.887696993304767,0.947329674117394
"18231","ENSG00000140092",-0.0394854186852965,7.34273399018653,0.0199383599552903,0.887709372673757,0.947329674117394
"18232","ENSG00000150456",0.0317437413176485,2.40643386170159,0.019933745208931,0.887722282168897,0.947329674117394
"18233","ENSG00000137492",0.0212179897888005,5.3933388611743,0.0199291617942521,0.887735105524101,0.947329674117394
"18234","ENSG00000117877",0.035340368011143,1.09774676434944,0.0198972981031602,0.887824294510176,0.94737289120788
"18235","ENSG00000231611",-0.0617229281502575,-0.595499873874834,0.0198344216582562,0.888000504562944,0.947462907647441
"18236","ENSG00000182257",0.0516092909871716,-0.588899484583598,0.0198324469457241,0.888006043267654,0.947462907647441
"18237","ENSG00000050165",0.0486769648325863,5.45667127856352,0.01981229677898,0.888062576854593,0.947471270376697
"18238","ENSG00000134780",-0.0415323128424391,2.83358163445519,0.019788204811281,0.888130208109047,0.947491471607508
"18239","ENSG00000251039",-0.110512226657373,0.96398274342574,0.0197187187484928,0.888325505716323,0.947627801812497
"18240","ENSG00000167703",0.0289517174755826,5.21765544276951,0.0197080918931931,0.888355404484758,0.947627801812497
"18241","ENSG00000166548",-0.0204547354811763,5.50175352373345,0.0196589026886063,0.88849390602466,0.947673432697583
"18242","ENSG00000162923",0.0239765797849011,7.38162926192828,0.0196583038266311,0.888495593322162,0.947673432697583
"18243","ENSG00000104299",-0.0210493521430408,4.44231730183914,0.019626215488362,0.888586040775522,0.947692589927068
"18244","ENSG00000185201",0.0289041772334572,7.33162917315193,0.0196173765592107,0.888610968321397,0.947692589927068
"18245","ENSG00000140598",0.0267597349454041,3.74556026439513,0.0195985538389163,0.888664071239608,0.947697277835519
"18246","ENSG00000179029",-0.0264801153101748,3.75724772313749,0.019578616046525,0.888720348378538,0.947705350126121
"18247","ENSG00000127220",0.0272027990652541,4.11419621294799,0.0195315515517969,0.888853310327646,0.947795191485998
"18248","ENSG00000226252",-0.0490731348839911,1.39876979793516,0.0193603694828965,0.889338299525566,0.948200836867821
"18249","ENSG00000244687",0.0221458275611713,6.71248510392008,0.0193415595021378,0.889391724597248,0.948200836867821
"18250","ENSG00000111269",0.0248356788183295,6.13789826454563,0.0193325152931081,0.88941742185065,0.948200836867821
"18251","ENSG00000221994",-0.0386381515686916,2.93256354880241,0.0193285600254605,0.88942866185304,0.948200836867821
"18252","ENSG00000237188",-0.0342488902904561,1.63711561437695,0.0192967278239244,0.889519164696635,0.948245364206795
"18253","ENSG00000112146",0.0174447830645997,6.36108441538403,0.0192590528198693,0.889626377717456,0.94827555528761
"18254","ENSG00000154079",-0.0307095633714263,2.75281964081519,0.0192411988775909,0.889677222606714,0.94827555528761
"18255","ENSG00000227354",0.0356585003996159,1.94189203838009,0.0192354157960501,0.889693696961264,0.94827555528761
"18256","ENSG00000073331",-0.0326076415747027,5.33909956181169,0.0192153723548998,0.889750814567676,0.948284487239443
"18257","ENSG00000236991",-0.0429279768621253,0.287771028331245,0.0190547983762208,0.890209500973673,0.948721381412321
"18258","ENSG00000088899",0.0315304827997437,6.17919833464157,0.0190058945460692,0.890349587799954,0.94876753420985
"18259","ENSG00000241186",-0.0543535396008065,0.136360705084716,0.0190056349657439,0.890350331867074,0.94876753420985
"18260","ENSG00000141448",0.0346750478222978,3.81681840942683,0.0187591298575391,0.891059272191959,0.949441234831026
"18261","ENSG00000101224",0.0284566510315557,7.15174467759235,0.0187353680848332,0.891127860365543,0.949441234831026
"18262","ENSG00000273108",-0.0679169967219236,-1.15656399728312,0.0187345044436711,0.891130354093357,0.949441234831026
"18263","ENSG00000140025",0.0399864605890849,1.95535125127637,0.0187180976317265,0.891177739205377,0.949441234831026
"18264","ENSG00000197329",-0.04073314974838,5.25889001008369,0.0186461196167471,0.891385871954414,0.94953936426253
"18265","ENSG00000176024",-0.0303592917602369,2.67342616849842,0.0186412988182685,0.891399826459993,0.94953936426253
"18266","ENSG00000078237",-0.0438810016162606,2.38140369895504,0.018630067247404,0.89143234501415,0.94953936426253
"18267","ENSG00000117834",-0.0536219634713322,1.18379310026243,0.0186036077534446,0.891508992176106,0.94953936426253
"18268","ENSG00000036530",-0.0360024529265507,2.77758028717104,0.0185685880084883,0.891610521866912,0.94953936426253
"18269","ENSG00000119778",0.0229046583873569,5.12462320800796,0.0185632964433537,0.891625871718215,0.94953936426253
"18270","ENSG00000163686",-0.0347323673319174,3.57642601416837,0.0185596703297897,0.89163639168945,0.94953936426253
"18271","ENSG00000163611",-0.0234859576114539,4.64387198127731,0.0185514437264409,0.891660262344693,0.94953936426253
"18272","ENSG00000248503",0.0452964899512825,-0.221672513123204,0.0185014893902249,0.891805327827821,0.949548790444692
"18273","ENSG00000251595",-0.0374720872914033,1.93884251850739,0.0184867783296845,0.891848086194643,0.949548790444692
"18274","ENSG00000134757",-0.0996460482508151,-1.44009915137369,0.0184857794304918,0.891850990168708,0.949548790444692
"18275","ENSG00000076108",0.0249562263259243,7.82991070386218,0.0184811933753508,0.891864323656101,0.949548790444692
"18276","ENSG00000181873",-0.0255003417365304,3.50681423264122,0.0184406151352317,0.891982374234846,0.949572845727273
"18277","ENSG00000157259",0.0256049939306558,6.51073415082491,0.0184242054142238,0.892030151101364,0.949572845727273
"18278","ENSG00000100376",-0.0549949373081992,6.11042478107241,0.0184231143223315,0.892033328581132,0.949572845727273
"18279","ENSG00000103723",-0.042948551703964,2.61922667569585,0.018405952765562,0.892083319110163,0.949574109082906
"18280","ENSG00000079691",-0.0252848759273646,4.38737471408056,0.0183618939576533,0.892211768418013,0.949658882828735
"18281","ENSG00000135213",-0.0176869736605514,5.66527946624117,0.0183425704166318,0.892268153888726,0.949666947662215
"18282","ENSG00000185900",0.0421312919546627,0.306441821434582,0.0182958493778784,0.89240460947191,0.949760227901486
"18283","ENSG00000141378",0.0302612071531992,3.40319165489059,0.0182627173514831,0.892501483917715,0.949811375189355
"18284","ENSG00000138617",-0.0233906541385242,4.05058765110768,0.0182329592600521,0.892588569647661,0.949840618985948
"18285","ENSG00000183549",0.0523658964234258,2.52305432908163,0.0182199723148742,0.89262659804482,0.949840618985948
"18286","ENSG00000170899",-0.0219564032474233,4.74159865229057,0.0181523188704844,0.892824924552832,0.949999702341926
"18287","ENSG00000110169",0.048020196761923,1.0624757691778,0.0181202252150605,0.892919138899771,0.950047995055113
"18288","ENSG00000260361",-0.0517478013290165,1.68629850778808,0.018072692340553,0.893058832929074,0.950144669307797
"18289","ENSG00000267251",-0.0471033406727795,-0.00899925993548559,0.0180282008176533,0.893189758308303,0.950232004341661
"18290","ENSG00000075407",-0.0225937542919527,5.49669088561072,0.0180072008145764,0.893251612233278,0.950245851242366
"18291","ENSG00000198585",-0.0244447255604534,6.56680910795002,0.0179578980576522,0.89339697423056,0.950275493432432
"18292","ENSG00000257591",0.0337474834939009,1.027486830625,0.0179397155309857,0.893450634022927,0.950275493432432
"18293","ENSG00000101236",-0.0242470995443116,5.58318097953759,0.0179252165322481,0.893493442925329,0.950275493432432
"18294","ENSG00000184669",0.0440872405827541,-0.30421328900664,0.0179141297184913,0.893526189099984,0.950275493432432
"18295","ENSG00000236699",0.0684175787379949,1.03801801686402,0.0178913730109826,0.893593435972692,0.950275493432432
"18296","ENSG00000136710",0.0219330673726936,5.04135153506657,0.0178861067561407,0.893609004142981,0.950275493432432
"18297","ENSG00000164284",-0.0258178408142363,4.00672581788248,0.0178819294008612,0.893621354953652,0.950275493432432
"18298","ENSG00000171509",-0.057600019723386,1.81083684695155,0.0178388123938689,0.89374892102629,0.950359206274376
"18299","ENSG00000241878",0.0208526660889586,6.17535328671415,0.0178093702422828,0.893836118819934,0.950399987096533
"18300","ENSG00000177479",0.0179723855209788,6.43424713096113,0.0177763488773977,0.893934004370411,0.950452126941808
"18301","ENSG00000156017",0.0215149559982477,4.23108776630755,0.0177234136968742,0.894091113897839,0.950567226004603
"18302","ENSG00000105146",-0.0421807268604339,1.40679867860841,0.0176110583087201,0.894425373451459,0.950870642074365
"18303","ENSG00000198648",-0.0234376891774611,4.1668584483449,0.0175651414643418,0.894562289237479,0.950964238741935
"18304","ENSG00000104823",0.0248921345430002,6.78593725588971,0.0175432688056247,0.89462757360966,0.95096515951501
"18305","ENSG00000151726",0.0330531642262465,6.91106509419555,0.0175321066332401,0.894660905839659,0.95096515951501
"18306","ENSG00000110002",-0.0252286510210494,4.88628537745454,0.0174855735440644,0.894799978372165,0.951061028033826
"18307","ENSG00000017797",-0.0224662973801223,5.58313197280359,0.0173845170276508,0.895102653920992,0.951330766228259
"18308","ENSG00000136011",-0.0716925257943094,2.64865141619375,0.0173499020003121,0.895206535498468,0.951389204784449
"18309","ENSG00000161526",-0.0173037957807638,6.05601116910139,0.017310994465193,0.895323425051089,0.951397771250173
"18310","ENSG00000149532",0.0190651728545517,7.59968671428136,0.0172956052657938,0.895369695559627,0.951397771250173
"18311","ENSG00000162738",-0.0317681774224193,5.44007884205666,0.0172944605897669,0.895373138078961,0.951397771250173
"18312","ENSG00000166024",-0.0182355926266623,4.42563784777714,0.0172789341057857,0.895419844159468,0.951397771250173
"18313","ENSG00000163673",0.0625126475819934,-0.689371181047475,0.0172534192536773,0.89549664319362,0.951397771250173
"18314","ENSG00000071859",0.016952410416112,6.50190902708237,0.0172496541944014,0.895507980812852,0.951397771250173
"18315","ENSG00000215447",-0.0348605743291416,2.37594050910967,0.0172144680818604,0.895613996687955,0.951458451190693
"18316","ENSG00000239763",0.0391404045907826,0.39406102515723,0.0171608797427609,0.895775670503306,0.951523339685731
"18317","ENSG00000049239",0.0226857399620369,7.01167515608536,0.0171605538131985,0.895776654604379,0.951523339685731
"18318","ENSG00000162670",-0.0574851620533713,1.67199080442983,0.0171456091085602,0.895821788372474,0.951523339685731
"18319","ENSG00000197965",0.0241749024423883,6.71426177732844,0.0170837697690089,0.896008759337092,0.951574579630932
"18320","ENSG00000173065",0.0198621164303551,4.6648756385152,0.0170808554659239,0.896017579204829,0.951574579630932
"18321","ENSG00000125122",-0.0276783704580155,2.99705215131252,0.0170803884946409,0.896018992521198,0.951574579630932
"18322","ENSG00000047932",0.0177091593694383,5.84462609928308,0.017064974498572,0.896065654931281,0.951574579630932
"18323","ENSG00000172006",-0.0273466520575504,3.17876516759949,0.0170389001106557,0.896144638104069,0.951606517687653
"18324","ENSG00000031003",-0.0167591905805068,5.26389537181942,0.0169844111753505,0.89630989180828,0.951687139518016
"18325","ENSG00000153487",0.0238419055014414,3.74366822020507,0.0169586898717906,0.896387992878711,0.951687139518016
"18326","ENSG00000188483",0.0477691653047349,3.800990582023,0.0169374729083316,0.896452462158142,0.951687139518016
"18327","ENSG00000142207",-0.0214829344162261,5.19665007177073,0.0169366430433442,0.896454984597216,0.951687139518016
"18328","ENSG00000122824",-0.0699760395771782,0.414700810136809,0.0169333078742255,0.896465122736609,0.951687139518016
"18329","ENSG00000169991",-0.026394096397739,4.46310909654312,0.0168552442228886,0.89670270875608,0.951887424533092
"18330","ENSG00000130024",-0.0236289195338621,5.08509186835044,0.0168131310531479,0.896831112150078,0.951971792095149
"18331","ENSG00000139826",0.0199582439946734,4.42135320061124,0.0167933705634127,0.896891418404293,0.95198387037763
"18332","ENSG00000223953",-0.0254977377811619,4.85700388561288,0.0167535158941909,0.897013159143327,0.952061151944781
"18333","ENSG00000267473",0.0460941665784207,-0.227461011122113,0.016697779632775,0.897183659248495,0.95219017389396
"18334","ENSG00000087095",0.02021703651468,5.20756797831879,0.0166432273887196,0.897350817769789,0.952315635504897
"18335","ENSG00000142319",0.0569958162967213,1.78187783319423,0.016578084211929,0.897550794223696,0.952475909637876
"18336","ENSG00000174233",-0.022305529702619,6.63698765836023,0.0165254962378008,0.89771252027487,0.952595577388097
"18337","ENSG00000132763",-0.0397151308203592,1.61401299699113,0.0164644879100599,0.897900469905658,0.952743057367856
"18338","ENSG00000106355",0.0208941306390261,4.24511370853928,0.0163917836287908,0.898124914347008,0.952929243017217
"18339","ENSG00000215271",0.0243858442830829,3.89140084624521,0.0163700115760861,0.898192224961066,0.952948695188803
"18340","ENSG00000212664",-0.0596524925969403,-0.716565481822791,0.0163071128702512,0.898386938964859,0.953016524253892
"18341","ENSG00000206535",-0.0348542804402952,2.23633756045528,0.0162807206724409,0.898468754303731,0.953016524253892
"18342","ENSG00000229036",-0.0346828514672936,1.63236110466008,0.0162714461865825,0.898497521044077,0.953016524253892
"18343","ENSG00000230872",0.0439731771828437,-0.544657305605384,0.0162672126486179,0.898510655009212,0.953016524253892
"18344","ENSG00000236552",0.0402896025435022,3.92787411992686,0.0162548863834644,0.898548905433004,0.953016524253892
"18345","ENSG00000117477",-0.0407015571750736,0.204353377012618,0.0162280264081005,0.89863230742828,0.953016524253892
"18346","ENSG00000066735",-0.0338010222527449,3.14002238357012,0.0162119302963006,0.898682320531271,0.953016524253892
"18347","ENSG00000271524",0.0722135499721854,1.54055715237526,0.0162044906365963,0.898705445227573,0.953016524253892
"18348","ENSG00000172888",0.0233190469753999,4.99459188300022,0.0161980181790966,0.898725567957425,0.953016524253892
"18349","ENSG00000170954",-0.0263393794070279,3.84735908142054,0.0161798260078818,0.898782148912181,0.953016524253892
"18350","ENSG00000103043",-0.0188026257899715,5.89063613387634,0.0161757136002478,0.898794943725082,0.953016524253892
"18351","ENSG00000258741",-0.0460151008271276,-0.0685471163775981,0.016140491036456,0.898904598420036,0.953077075875304
"18352","ENSG00000105509",-0.085812540287362,-0.481921235740824,0.0161259131435685,0.898950017806629,0.953077075875304
"18353","ENSG00000225588",-0.0692436192820868,-0.823605928461469,0.0159931330473739,0.899364676122294,0.953464747088295
"18354","ENSG00000096060",0.0655775345815036,8.55190945608132,0.0159638343584447,0.8994564081161,0.953510043190311
"18355","ENSG00000154188",-0.0387751419410895,3.73836358159175,0.0159358616171374,0.899544068505871,0.953551018301211
"18356","ENSG00000133275",-0.0237869472331847,6.5774967070969,0.0159168335079016,0.899603743071207,0.95356232452258
"18357","ENSG00000017260",0.0184007022178545,6.21004011331667,0.0158873801296977,0.899696184105317,0.953608359434393
"18358","ENSG00000164970",-0.0169455023548398,5.60484409073119,0.0158370166758601,0.899854454464605,0.953677734831387
"18359","ENSG00000188227",0.0250681004370438,4.53504886814071,0.0158131169580535,0.899929650288897,0.953677734831387
"18360","ENSG00000100314",-0.0754927364051142,-0.0872619986210201,0.0158004908411939,0.899969399218914,0.953677734831387
"18361","ENSG00000177853",-0.0239081796358826,6.37388400238964,0.0157805645794653,0.900032162946171,0.953677734831387
"18362","ENSG00000163635",-0.0210125240734563,5.84425541932356,0.0157789899234047,0.900037124512547,0.953677734831387
"18363","ENSG00000204175",0.0371453990445765,3.58930536906563,0.0157730873279078,0.900055725173909,0.953677734831387
"18364","ENSG00000272821",-0.0375357655276395,2.35385432502238,0.0157345295700395,0.900177318081435,0.95370052474877
"18365","ENSG00000174804",0.0294843840280206,6.72120536630667,0.0157279890128734,0.900197958907292,0.95370052474877
"18366","ENSG00000151806",-0.0177928805967263,4.73724697431977,0.0157196501745869,0.900224281108902,0.95370052474877
"18367","ENSG00000056586",0.017740447003317,5.98478960257121,0.015683471265568,0.900338564901154,0.953718398335802
"18368","ENSG00000115266",0.0386389750538637,0.212235662713608,0.0156742957208458,0.900367570359599,0.953718398335802
"18369","ENSG00000205758",-0.0196439036562047,4.86986183407981,0.0156502510111238,0.900443620709624,0.953718398335802
"18370","ENSG00000169288",0.0239116413646678,3.43205582390353,0.0156447151267933,0.900461138407093,0.953718398335802
"18371","ENSG00000126368",-0.0585245761108065,6.09417303720121,0.0156367855703365,0.900486236101507,0.953718398335802
"18372","ENSG00000100097",-0.0284851165353785,6.42098437722535,0.0156039777234014,0.900590144371299,0.953727491647143
"18373","ENSG00000269345",-0.0523108416256571,-0.735830847859243,0.0155917313620861,0.900628959200446,0.953727491647143
"18374","ENSG00000135678",0.0563546379698909,5.22297112880769,0.0155876579078722,0.90064187344013,0.953727491647143
"18375","ENSG00000164951",-0.0224936711380663,4.9852554771617,0.0155524553351611,0.900753549079946,0.953780984935448
"18376","ENSG00000069248",0.0181532474657005,5.48645148415783,0.0155408388307272,0.900790429108999,0.953780984935448
"18377","ENSG00000031823",0.0160530773296679,6.18050596291306,0.0155206985997225,0.900854403416974,0.9537968181577
"18378","ENSG00000130643",0.0830177180251374,-0.202191575596783,0.015448156150569,0.901085180460521,0.953989245631753
"18379","ENSG00000142867",0.0229025266223471,3.43482385430445,0.0154250900133466,0.90115867529187,0.954015144738773
"18380","ENSG00000118473",0.038091620394488,5.16827139611031,0.0153962354624468,0.901250692148261,0.954059294945436
"18381","ENSG00000109705",-0.0667064561311091,-0.0687473096166879,0.0153711945734472,0.901330618262783,0.954059294945436
"18382","ENSG00000148925",-0.0205573263036596,4.18202933161398,0.0153579439658618,0.901372938617573,0.954059294945436
"18383","ENSG00000269293",-0.0259890198713118,3.24162569488614,0.0153505642302623,0.901396516368502,0.954059294945436
"18384","ENSG00000197766",0.0535821997882808,7.79643210821177,0.0153280143005432,0.901468597531485,0.954083687019696
"18385","ENSG00000145391",-0.0224763592615985,6.02929064696621,0.0152642937823835,0.901672572540292,0.9542476608059
"18386","ENSG00000271133",-0.043785597489197,0.0161301720260875,0.015168206879153,0.901980974280762,0.9545148060144
"18387","ENSG00000103534",0.0513688716211967,1.85582735431238,0.0151379255240336,0.902078371087907,0.9545148060144
"18388","ENSG00000054983",0.0191267069511029,5.24579974926149,0.0151250158474987,0.902119923774559,0.9545148060144
"18389","ENSG00000154330",-0.0376094750918926,5.04538681193941,0.0151246101860707,0.902121229778424,0.9545148060144
"18390","ENSG00000091972",0.0286477255933323,5.39329947306479,0.0149878922540552,0.902562402678498,0.954929672045434
"18391","ENSG00000234444",-0.0204000516161249,4.8533836992363,0.0149215545312416,0.902777202702559,0.955054258825267
"18392","ENSG00000165675",0.024107611972617,3.67704570389911,0.0149212073868057,0.9027783280215,0.955054258825267
"18393","ENSG00000268061",0.0303390035602894,0.815545786835145,0.0148523370065021,0.903001844706383,0.955166710736506
"18394","ENSG00000117600",0.0461856178409608,2.41886742067231,0.0148400586380006,0.903041748970484,0.955166710736506
"18395","ENSG00000198218",0.0186880936862682,6.59635134712487,0.0148386191335277,0.903046428406213,0.955166710736506
"18396","ENSG00000258441",0.0332897589658172,3.18227267207638,0.0148162279166044,0.903119245813906,0.955166710736506
"18397","ENSG00000182446",0.0189789835292055,6.89599204077772,0.0148128977193522,0.903130080558128,0.955166710736506
"18398","ENSG00000104957",0.0196096084267865,6.4155024824328,0.0147533184139164,0.903324130151703,0.955303816579497
"18399","ENSG00000225119",-0.0330130712282801,0.415505690353816,0.0147429583460834,0.903357913411429,0.955303816579497
"18400","ENSG00000259539",0.0391511635137429,2.96661111063685,0.0146903241230554,0.903529735276218,0.955389100389512
"18401","ENSG00000205572",-0.0376470719886149,-0.194426705659697,0.0146881727454655,0.90353676498265,0.955389100389512
"18402","ENSG00000123901",0.0526327569048636,2.20128945347227,0.0146495607090031,0.903663020185225,0.955470676216929
"18403","ENSG00000185065",-0.0368262467897339,-0.0210566363296104,0.01460518823367,0.90380831976715,0.955523827833662
"18404","ENSG00000214872",0.0562483259611572,0.229060424852302,0.0146042151016879,0.903811508837473,0.955523827833662
"18405","ENSG00000261460",-0.0302703991611481,3.09759317857502,0.0144863549466407,0.904198551097726,0.955881076267778
"18406","ENSG00000255224",0.0363082028937094,0.378556504287366,0.0144402440478189,0.904350409713778,0.955989673030586
"18407","ENSG00000100372",0.0183896098254271,4.34151584503895,0.0143774087194934,0.904557743975191,0.956112275486931
"18408","ENSG00000203871",-0.0347428417123022,0.222752647208856,0.0143753123618993,0.904564669124913,0.956112275486931
"18409","ENSG00000197933",-0.0270120732185665,2.47431682807962,0.0143108182584033,0.904777971066199,0.956188050270107
"18410","ENSG00000077713",-0.022421373115743,3.63677948902659,0.0142824475238825,0.90487195623862,0.956188050270107
"18411","ENSG00000130520",0.0224322420003519,5.62184019857813,0.0142822614352696,0.904872573016212,0.956188050270107
"18412","ENSG00000176915",-0.0208848048952041,6.45880600179157,0.0142646243629514,0.904931048358504,0.956188050270107
"18413","ENSG00000186642",-0.0387207371098015,6.13077433748669,0.014257504866805,0.904954663285313,0.956188050270107
"18414","ENSG00000139537",0.0281948249112802,1.78289307861492,0.0142514116362751,0.904974878902422,0.956188050270107
"18415","ENSG00000213096",-0.0206827050362071,4.86192201040948,0.0142497585373142,0.904980364173512,0.956188050270107
"18416","ENSG00000264943",0.0423441202026632,-0.717143037510624,0.0141727368494955,0.905236294329795,0.95636287240967
"18417","ENSG00000127527",0.015481643085946,5.52734042079439,0.0141703823101391,0.905244129165282,0.95636287240967
"18418","ENSG00000156384",-0.0253908742498042,2.35378648923389,0.0141378757351021,0.905352363797728,0.956425287350005
"18419","ENSG00000170370",0.0598338014458915,-0.64450651992095,0.0141053485871758,0.905460793312495,0.956487901377991
"18420","ENSG00000147050",0.0250906202021886,5.50496042917622,0.0140655238252521,0.905593722270195,0.956576387307881
"18421","ENSG00000180758",0.0241324308745795,3.95251971317062,0.0140318745322219,0.905706187272301,0.956580951831976
"18422","ENSG00000126814",-0.0198656249492361,3.79035354415684,0.0140232870436083,0.905734910868017,0.956580951831976
"18423","ENSG00000248265",-0.0564772853719332,-1.15286248794663,0.0140084391576707,0.905784595408139,0.956580951831976
"18424","ENSG00000224914",0.0311001427129239,2.02232645303677,0.0140054207729357,0.905794698902828,0.956580951831976
"18425","ENSG00000196961",0.0186672745182059,6.58667723587663,0.013884984260784,0.906198742921827,0.956909630696938
"18426","ENSG00000136895",0.0280403156732416,3.95089622459453,0.0138833347038059,0.906204289213228,0.956909630696938
"18427","ENSG00000144746",-0.0183786834470289,6.37089839639606,0.0138598144803552,0.906283407430622,0.956941241568222
"18428","ENSG00000268947",0.0324626428946694,1.78004445554788,0.0138434216179029,0.906338590618474,0.956947577472522
"18429","ENSG00000240024",0.0282628901340722,2.49980168315207,0.0138239614037836,0.906404142432738,0.956964859694709
"18430","ENSG00000096717",0.0169913075117391,4.82958720607917,0.013808634605919,0.906455803752363,0.956967475507853
"18431","ENSG00000143369",-0.0285284345801638,4.32468853576682,0.0137924059720689,0.906510536540459,0.956973333485308
"18432","ENSG00000204439",0.0212220696955939,4.14570014155327,0.0137371143756191,0.906697258807782,0.957118520216092
"18433","ENSG00000122565",-0.0155128029022667,6.51107608403659,0.0137177995853932,0.906762575497078,0.957135541227507
"18434","ENSG00000188536",-0.0824764319388065,5.89976855461347,0.0136486427205682,0.906996825856261,0.957280843746734
"18435","ENSG00000113083",-0.0358855433630384,4.87293386669083,0.0136481106173107,0.906998630542789,0.957280843746734
"18436","ENSG00000254184",-0.031049364766752,2.33052936977481,0.0136248392237732,0.907077592938124,0.957308999756408
"18437","ENSG00000128606",-0.0424630194474748,2.57893586948229,0.0136011269079859,0.907158121770769,0.957308999756408
"18438","ENSG00000142677",0.0692403001044228,1.41546013187475,0.0135967742605203,0.907172911420499,0.957308999756408
"18439","ENSG00000060491",0.0241663475719429,6.77857509258752,0.0135328217152164,0.907390489921598,0.957486672943464
"18440","ENSG00000171703",-0.0176761372249821,5.79196705282519,0.0134773328421751,0.907579695995687,0.957634389641436
"18441","ENSG00000102218",-0.0242799758905074,3.39465287824145,0.0134222320959694,0.907767969654571,0.957781106532672
"18442","ENSG00000122477",0.037734055789851,1.05975671977003,0.013395086023543,0.907860869030815,0.957822636654553
"18443","ENSG00000178464",0.0381810484738793,2.27717413939084,0.0133688057330055,0.907950896448599,0.957822636654553
"18444","ENSG00000164024",0.0157162145197535,5.11746838486303,0.013331817351105,0.908077758234351,0.957822636654553
"18445","ENSG00000141504",-0.0184263752881743,6.13674124449922,0.0133149516499671,0.908135662968387,0.957822636654553
"18446","ENSG00000185049",0.0158776970863985,5.53059446173218,0.0133033872531243,0.908175388300431,0.957822636654553
"18447","ENSG00000169550",0.0445021442311674,6.33479163439952,0.0133006726674623,0.908184715819753,0.957822636654553
"18448","ENSG00000230896",-0.0277290411639625,0.623263636269984,0.0132955931226419,0.908202172106904,0.957822636654553
"18449","ENSG00000150510",0.0288795143072204,2.92385337086483,0.0132887648465214,0.908225643382553,0.957822636654553
"18450","ENSG00000154645",-0.0639477437876625,0.973274584249355,0.0132815703408369,0.908250380134476,0.957822636654553
"18451","ENSG00000184436",-0.0187521427532681,4.71691805833819,0.0132523388885737,0.908350956055957,0.957832565641705
"18452","ENSG00000272696",0.035390080345661,0.693453149477204,0.0132407812731152,0.908390753053304,0.957832565641705
"18453","ENSG00000175764",-0.0268063999871011,2.26246152216785,0.0132222899029806,0.90845446206504,0.957832565641705
"18454","ENSG00000113211",0.0343706565972168,0.320959407341891,0.0132216382832233,0.908456707938121,0.957832565641705
"18455","ENSG00000109084",-0.0294174022255069,1.79457418472176,0.0131858102728764,0.908580279200091,0.957910945131193
