"","C.NO.1","N.IM.1","N.MSC.1","N.MSCplusIM.1","C.NO.2","N.IM.2","N.MSC.2","N.MSCplusIM.2","C.NO.3","N.IM.3","N.MSC.3","N.MSCplusIM.3"
"7900157",12.1796579596566,12.395445297425,12.2314569200532,12.4100709769275,12.4726020840041,12.5821390995918,12.4265516752902,12.5398509426301,12.2403989061331,12.4229392020428,12.5578878334585,12.6078102457428
"8038407",6.55245239248111,6.75345650663145,7.5472824976686,7.40565219092643,6.9270193637289,6.3798133097824,7.20528421244159,7.13700198300928,6.47266238311245,6.70266412479932,7.20873217631245,7.01810104670515
"7937915",9.83997105952601,9.58406704241631,9.8907787438398,9.65857500129911,9.55290598550928,9.45932847645142,9.36196364145482,9.40699279422669,9.75146871034057,9.50186341832746,9.96306683755897,9.76590614312808
"8040223",8.71603114425781,8.29124533157109,8.44658126354862,7.76051069954615,8.2346986764844,8.14203423134999,7.93102109606315,8.17220563671927,8.66863911696675,7.81312729164479,8.33459063819907,8.28786107259242
"7982392",6.46494695989887,6.42025353342652,6.79823776731436,6.52260864228723,5.95145131312125,5.93078113145349,6.12663388322763,6.03281841681566,5.75728336488722,6.07402978068854,6.54246513580484,6.41193439781217
"7947230",3.42545222285535,4.06323705327852,3.09217303706192,2.94042725261457,3.56864124840834,3.35330756997092,3.15369504583684,3.10845418892714,3.073778234515,3.96223601923232,3.10413825625541,3.3280461035656
"7905581",4.4823776377846,4.0627647709576,4.2857330132675,4.29969266984931,3.86676292182986,4.20104441796776,4.40844737848702,3.82930107313426,4.05404524229772,4.30207363440536,3.88889941428269,3.93522316161489
"7918323",8.41303539521696,8.15781287196848,8.07228081114007,7.82282810176629,8.71788397696939,8.47497307213699,8.58768827837111,8.52591224769347,8.567330383056,8.39815644289905,8.29910434186387,8.30080203955735
"7920278",3.53699880281659,3.23848686170733,3.67639002361793,3.63544981403992,3.33045433713003,3.32551186735883,3.54083162283513,3.30183299197929,3.78184471603312,3.42269853806259,3.45449293674489,3.9163375154428
"7920271",9.34586255940679,8.93268815917715,9.56507189978507,9.6836041911783,9.48611810487586,8.70340947432814,9.23785044946821,9.71117018888146,8.36969537366465,8.3409502119125,9.15140823618382,9.13773201121226
"7920258",8.20376034305255,8.02783952068388,8.77286945079913,8.63415576151679,8.22650131481185,7.6620770289199,8.4084651073808,8.53735736411949,7.95544739694389,7.93531041294054,8.4613957376539,8.4749978173529
"7920252",4.39472940233412,4.5161237030808,4.19088156228788,4.29964299917817,4.66834326354925,5.19718610822538,4.69095246336301,4.67482883949583,4.71061256663595,4.42527241000487,4.70154032592392,4.32421994969594
"7920244",9.17775739360728,9.20951560376154,10.4792990069439,10.5301484322663,7.24329726622304,6.68127052296747,6.64799229449608,5.88820026495496,7.20521760277103,6.93579210881501,8.9791911280341,7.51532284876754
"7905571",8.27318425415454,8.10236243170482,9.13056362163375,9.2912657253175,6.67081502465709,6.38773520555383,6.12975477427664,5.44332955151122,6.70392891756069,6.81939760615809,7.61937400959684,6.87832248435942
"7920123",10.4212182035686,10.5131365879023,11.1825507238069,10.9096557615029,10.9435179056578,10.177772296621,10.9724456572643,10.6178581111401,10.244142424804,9.92553803162794,10.8647923579425,10.7213245400554
"7920238",5.437742336732,4.84357936732279,6.9979955838039,6.43334468641036,3.46185085867432,3.38021898375292,3.36047092959541,3.45627078392641,4.29122197167248,4.26890358395978,5.60436346169734,3.97833084990425
"8071036",6.16306546725021,6.589880357769,7.02333426788933,7.39288560053414,4.9793854871578,4.78119444645157,4.71696840441073,4.92421250882688,5.20414520459944,4.87802155308058,5.24612556477663,5.27502851676394
"8093950",5.57490405196299,5.91271657096569,5.14530533253014,5.66239898036191,6.09997377892823,6.11197194202507,6.05311232252252,5.70556729008219,5.96930460129095,6.10450935529186,5.73692720202979,5.82782281335096
"7946983",5.02359939012787,4.75789742578685,4.71343323244168,4.92992027844088,4.48241557613057,4.90179022609902,4.42425356540936,4.83657125384964,4.5441365018685,5.30548444286902,4.98143986879109,4.56938523830581
"8179351",4.7821301753434,5.50656011620157,5.42079663749079,5.18571918004572,4.95023025434415,5.28275512467328,5.0331128871186,4.89286215177874,5.29854401967729,5.19731157699239,5.15249052928296,5.37160647764893
"7993756",6.05966582686075,6.29424841310087,6.07365888335336,6.67001427973513,6.86280131311635,7.04828366682333,7.36204218596751,7.34311667639716,6.28681428334834,6.47490842959651,6.81357948879342,7.18861982122092
"7956613",8.45990552444754,8.54645005682567,8.56892388950472,8.71076348824819,8.86639459609569,8.61425520769295,9.09477642356059,8.68788967874162,8.67435721144229,8.43184143754863,8.90317536502654,8.85612101908531
"8166469",8.98127157968745,9.0087389138252,9.99153014352373,10.0883551646721,9.8054524842693,8.92683738539753,9.95603725172127,9.54975193108074,8.78621424280945,8.83183047666394,10.354894233615,10.1875745297977
"8098195",8.28982855090107,8.563685651082,9.11285941562116,8.58104668362895,9.46517835119546,9.0133258264274,9.70144498718175,9.20367738649895,9.00557780886185,7.99976319642436,9.40029045014857,8.94315646052846
"7944656",7.11604965582641,7.27899428568196,7.11983739074877,6.82788083286158,7.89132455509519,7.97751262501656,7.62375972327351,7.56944876022713,7.47203619604716,6.98106558154545,7.13294674021053,7.10725900176785
"7929816",10.6887907645491,10.7554558014066,10.9350536565581,10.8083051454624,11.4169285895687,11.076730389583,11.3248230364876,11.2565778397985,11.5046868634638,11.0368257870669,10.9096790358926,10.8816289876874
"8030721",9.27168345379333,9.27586173428926,8.23835525105265,8.36218291606579,8.51531121235305,8.57882238731117,8.35630557745622,7.4669975236532,8.6721819391883,8.54763564679764,7.92965757806727,7.90165915075665
"8166278",4.00795148542382,4.51598924208784,4.74946777206329,4.17125379260076,3.60951917341106,3.32413091788525,3.97788344310549,3.74819838835122,3.8945187576682,3.16170007769475,4.13665449907892,3.74032312462203
"7952004",5.3817536331237,5.66457104062524,5.74882508978057,6.03342283668837,5.47601148933307,5.64153387530058,5.89713974931379,5.62017474940867,5.30596837930202,5.96950643708276,5.71396907316114,6.18989082128718
"7901513",6.76099381832645,6.86448584490931,6.55142671528581,6.44572498940373,6.68603255936409,6.61615931443981,6.56860596811938,6.12656391013565,6.57830885039115,6.30401331827508,6.51214087459204,6.23613242494008
"8054846",3.69477414742308,3.85993533729571,3.91845041201313,4.07770903395658,3.92933199167714,4.09322169688824,3.45926383288905,4.16448041890479,4.0598696533642,3.60007182003736,3.64908299489578,3.93404022548884
"8006433",8.67695343052411,7.02151649701785,9.95651320603905,6.51908121037938,5.18837825595762,4.84488466235244,5.24740988169569,6.03609455960371,6.79945467105597,5.8072534451979,7.67750695454408,5.45513642536686
"8014369",6.21627642214789,5.91802653763537,6.74091108008156,5.87807296365032,5.63174010936793,5.44556877021779,5.45131757564461,5.83225483003707,5.95372737931909,6.08976738756454,5.82207036625256,6.10438455153126
"8006602",3.50308412904082,3.35878840626321,4.63622179739201,3.49262627023076,3.94128872530151,3.65118841904471,4.36913723623201,3.27927218801509,2.70442621086532,3.24807220865632,4.06706079157651,2.9899057086718
"8014316",6.37798566056872,6.19867187700432,6.37831076517931,6.04576634727279,7.56031083787945,5.91266549360508,7.80721066956667,6.59713248159487,5.90848065391032,5.60441466313875,6.39365144836085,6.20946419042839
"8048864",3.33586032517726,3.09674049177759,3.51616210333385,3.20393992208596,3.20350307091642,2.99095037337386,3.3206408897822,3.28838221900727,3.16051694928047,2.74625107875813,3.4215551953617,2.85820505151831
"7996022",5.57928510978763,5.54346953002886,5.88058848608159,6.96939029739025,5.6495420502625,5.65679796857937,5.78150697987218,6.1804633552529,5.81887810127786,5.77865714541109,5.57416438453636,6.56803400257168
"8014361",3.60711877119056,3.04265835331644,3.38776680452538,3.41859417257905,3.39330425659654,3.4306950304782,3.38813527575208,3.07066417930294,3.40355476630081,2.98836299204583,3.15771670296266,2.95467879948159
"8101131",2.87316340455277,3.06851196948475,3.08437822588394,3.25426347721083,3.01583554835297,3.30698416245804,2.8995635558689,2.98496739567097,3.14488429405203,2.75138714817482,3.42208964082583,3.63477567421973
"8100977",6.03179617393097,5.99575796118432,7.79229848489591,6.42906185238417,5.8824176792048,6.0483127573321,6.20971003626644,6.04960268638672,5.87683231071109,5.93304473272051,6.766451892201,6.47241881454955
"7907156",3.87984310162816,3.12294390276398,3.7132403180346,3.83298206635431,3.81231948900546,3.73428494551846,2.92521699730397,3.37757631623146,3.96792183691347,3.29387214121497,3.33444726357104,3.88957552393831
"7906205",6.40181037515286,6.26450346982609,6.06135557280529,6.19187107391533,5.9414264007479,6.31439524628832,6.40129751902468,6.05253697022571,6.40360876664021,6.05713128247636,6.29739460565702,6.51098644923272
"8066513",7.58128678654372,7.56286220798685,8.32022414153531,8.2922840086446,7.36419936094085,6.93928790076155,7.5333698076901,7.60199536565019,7.14015123076404,7.22117585269866,7.96726332749449,7.86129214321304
"7973306",7.01919478154352,7.30681831434641,6.68230995607673,7.00512057505251,7.90808305017026,7.22688665251216,7.96021978660249,7.60031579913513,7.06162912471633,7.41777526412758,7.2025226278992,6.93576639298615
"8022295",6.53455535225335,7.10943396232745,6.70451838533372,7.25048498740319,7.55177542091055,7.50114704168935,7.75285077386085,8.13489031980199,6.75422794037397,7.69552669232503,7.46058815131322,7.7081934962739
"8121257",5.15289844209562,5.31628635708887,5.15305608745477,5.74611261252787,4.55851664772474,4.84608002497498,4.30771137274762,4.37418735923661,4.81501336524946,5.29983394270051,4.71972172434155,5.13543595369633
"7906746",7.06520855418434,6.77994221068103,7.33623845713893,6.7755594595274,6.49759085274811,6.68498663863323,6.69352799663151,7.02884648910068,6.69352799663151,6.95677410093427,7.2917202471212,7.51167864971446
"8064014",8.68063162535575,8.61589649404484,8.42125117463113,8.20490909462441,8.40807320723384,8.45280558704296,8.65479841190599,8.08084753448056,8.98935956823146,8.89531847231391,8.29556594592745,8.21760183690364
"8060949",3.25328711489716,3.5780351906197,3.18660799622548,3.30312825315216,3.65012641973693,3.84760290108295,3.85320697735534,3.36091586863821,3.51415706062356,3.50745673763407,3.55291272343304,3.61101952306013
"8039593",5.40558217934194,5.77232256254586,5.87494935921424,6.05264374191007,5.71852722203747,5.99096193235669,5.81786790012097,6.02211029678813,5.69582187764509,5.57441066417744,5.3196749696849,6.1600610348537
"8085300",8.81194671983364,8.87607782357685,8.76928928196429,8.64364472806411,8.50459258858889,8.79980087878669,8.34915173719158,8.49577594328422,8.85875737126724,8.84106026690547,8.52217828971612,8.69107529226655
"7914878",7.91225918247278,7.89406727998827,7.78592650976902,7.55935868692842,7.45445098176227,7.85123771527022,7.05675383155084,7.71042941064549,8.02821428788281,7.82960669511755,8.01934644039579,7.96655691050229
"8010139",7.21824847923018,7.34268320585856,7.66160216531749,7.90992768030561,7.41280979579711,7.58604850919159,7.47629525523194,7.64008388414536,7.32211494919688,7.20235337595688,7.75559894220656,7.83061089506654
"8138882",3.48708104034547,3.79736010414212,3.85262189710769,3.49010143654163,3.17854241581226,3.17010200634839,3.35991356386219,3.60035539137971,3.752191635371,3.71881529366574,3.3460299582257,3.34722616313211
"7897132",5.14341715915022,5.13787976248906,5.06989378084103,5.41423688779454,5.14622275407732,5.21154235686163,5.47539805876169,5.23372764282947,5.02766629185047,5.58009641427146,5.00952617246624,5.41415202880229
"8139632",7.36084671202059,7.21285861790286,7.18804914918849,6.89123194798803,7.09387974738496,7.40839892078083,7.42032504264511,7.20095376978683,7.37246275602307,6.88056764214963,7.4815043077461,7.46139752211037
"8019486",5.20909968006706,5.61585948874926,5.17371597741173,5.63306836903697,5.00697098817077,4.78673149373107,5.1112205256654,5.1044299939466,4.79455818011485,4.98257812740076,4.60421205042301,4.6379543988422
"8171352",5.69605323170018,6.2018486567542,5.70974434944641,5.74482375338305,6.53604520444062,6.51362624264571,6.06853158450816,6.415854614437,6.02934975752476,6.02853423003634,6.21888686604652,6.02874172224517
"8139433",8.9863561239472,9.04519090368163,8.31375495172203,8.29679777349573,9.63859210155955,9.30275122592194,9.44646136051732,8.86555299705508,9.18178537905471,8.69144058736966,8.43902695462126,8.387171661581
"7922219",7.78723788370884,7.26207447338445,7.92843528782808,7.52679435354195,8.93324543793057,8.47247558683108,8.77709325944701,8.45170447216512,8.18881624646715,7.85325099242251,8.34115272317129,8.09725393744776
"7922200",6.35918711145532,7.87962608469553,5.20939709927406,5.01789838449784,7.07122866769505,5.61643336317536,6.69698464504016,6.37154274431547,6.60782558639763,8.13833655999892,5.87846483314903,6.26639438668398
"8062933",2.88410937248749,2.84756694833003,2.68418154179495,2.83460102552267,2.54639425469799,2.42648720795324,3.05145881297906,3.22775852497613,2.53458344384954,2.94041453869797,2.68005399056436,2.73845064411901
"8162059",6.53003898404226,6.10818202750933,5.21706990568408,5.43435750180071,5.95748470661033,5.85503569928684,6.01460446990371,4.76403257234686,6.92789845915843,6.51847976457566,6.0693176163425,5.74515735660961
"7933982",3.83358748565745,4.63720071781688,4.10622659558794,3.94090660793544,3.99397906301905,4.47438954833515,3.77293843234295,4.19732405739819,3.80085835162566,4.1619653896792,4.39055855110834,3.92335211822289
"8083034",5.14353084363689,4.79829405983373,4.97251138246506,4.85635783805368,4.29036983239176,4.32857969313054,4.4525752546812,4.19584826700081,4.48091765573784,4.30652042983051,4.66834370421784,4.65303939541706
"8151572",5.72033106931247,5.83690223488313,5.63661212020034,5.57287156572723,6.45966782034131,6.66653824758465,6.27887152394965,6.28569432348295,6.37119867201143,6.07688614356199,6.55003929383696,6.34875988568562
"8089785",3.26584734035822,3.23425361304762,2.99747923492161,3.13161697890514,3.55046919230763,3.50913229043938,3.31686234346549,3.57063563590614,3.436968863093,3.22733342851293,2.91857805263291,3.13042893147598
"8069541",6.77561714264482,7.1695018140509,7.2568787736663,7.32510531523218,7.41830888746252,7.43250282139429,7.65303933745099,7.61130983223152,6.80329129189221,7.34562127928071,7.7627175078249,7.97483000640732
"8113512",3.47477241135093,3.21011612638139,3.63312359567561,3.02727056729356,2.99199222536231,2.98027308404508,3.21729970616015,3.09731558261042,3.2069217703802,3.33022208494682,3.32461507792255,3.37462544986123
"8073682",9.17177718326216,9.1449600146649,8.58776083781404,8.76220907468,9.03585743594743,8.85162987774917,8.79342149119752,8.58749278737574,9.04855247211498,8.91050932594787,8.69927318407539,8.58413041077774
"8112376",7.41758583322652,7.51840249573378,7.61146199052806,7.20070588525517,7.17860295794811,7.2239275286412,6.8906503391318,7.2128798734498,7.70304982796244,7.45303429681067,7.86176169022362,7.79507583512353
"8171105",4.40178185020361,4.76616928784092,4.06452449621804,6.01158962450118,4.72212556791374,4.50511895941045,4.66868491800371,5.78109376121791,3.99861317182538,4.39225874948085,5.32380121420991,6.33463848647033
"8019376",9.03116913128888,8.90487584364478,8.82355949221252,8.70472598631575,8.49462686881933,9.00212610886229,8.37370435921035,8.71425393504108,8.88304269911141,8.99852612313938,8.41936297021786,8.51150451777985
"8010841",7.11110968340977,7.24950516861132,7.82233316798579,7.25669210087365,6.79849460988895,6.44635032898611,6.96710936554633,6.78062225700101,6.84723593862466,7.0051243624513,6.8156007102275,6.60999556656273
"7995539",5.38098510546859,4.95065807835893,5.91682969083769,5.50624973765091,5.32925254402905,4.2939195216717,5.65167982055534,5.3295865898375,4.98872899360665,4.30931453235116,5.15485116605494,5.19666138870358
"7899627",4.31323682517535,4.59488665809054,4.79047060964634,4.7115447422441,4.63892288473827,4.71929837328008,4.7042073036656,4.56989085201734,4.35585342989009,4.35042076571701,4.32246003757579,4.66100214393637
"8172274",4.17552881848589,4.88636422172828,4.24681752794775,4.13298296751744,4.0363003099907,4.37671444870006,4.09948044828426,4.15933589609133,4.23128705400302,4.51600727771181,4.66483588163731,4.8097781854036
"8056285",5.36860644522041,5.76462535697146,7.57543776326396,6.12618179894313,5.97526220126225,5.77341452280922,6.30641277777849,7.24941135594377,5.58104418198763,6.14380149788282,6.39359815594541,6.25125432175937
"7975598",6.72678331272707,6.26105732939609,6.50621333047679,6.41983056786958,6.86259114583035,6.15282850379168,7.14380181097591,6.66695557725153,6.66817988019339,6.355774493394,6.69543820090337,6.36182570985517
"8152815",3.2400582574805,3.33264623013018,3.35895544639271,3.66359330864839,3.38637291489813,3.07002201625171,2.93846833485542,3.19286695618841,3.38973028798706,2.97231231586022,3.36916059516581,3.47296443929044
"8111915",3.45459639800881,3.90853758051735,2.89582694098594,3.10407320413946,3.66453688267588,3.79940613665828,3.22793402356419,2.60064568932126,3.46426004695923,3.25743312065693,2.8321980644592,2.81023013263582
"8086729",5.15264464389689,5.03011528026752,4.34588826106517,4.64326700226415,5.05663997826001,5.15883667262557,4.70025280468214,4.38862627113066,5.42320607607628,5.13541473019467,4.89591675766747,4.52526462431346
"7908863",4.67965338767249,4.36314559418619,5.03186263281508,4.71980360484242,4.4213376846747,4.76925479468612,4.79769390290396,4.71581128905594,4.81396565215362,4.77424294266379,4.46968883370601,4.76169821942325
"8149358",5.1847495227705,4.54039568942162,4.16246875110898,4.27955182001751,3.51577133759593,3.39387210875512,4.59433018854412,3.63647650037351,4.84264211080702,3.94295964733759,4.17808357961345,3.39911174520257
"8029056",6.47717069135223,6.72610175081969,6.26355808330437,6.18408607183699,7.22617428235623,6.96389483325285,6.80950756514907,6.70344329407861,6.70661495155032,6.54790806315166,6.32598550417242,6.44639168190059
"8107044",5.16080176787093,4.96686307312277,4.86726464482784,4.95540398334892,5.06067477209074,4.91396076374639,4.78422249773009,4.86773712547262,7.71659004865193,7.24238536771582,7.49534127788796,7.5078523708238
"8077370",6.69974859175103,6.27701646413885,6.31874258469597,6.4795165957083,6.08082259884177,6.68903825887844,5.76216923859354,6.5963265111343,6.54334960894658,6.59447989086665,6.32234948615264,6.20092299632648
"7906107",7.36816451266124,7.33711755912366,6.80834808046818,6.91179372786361,7.83343290180431,7.37442560525444,7.45676449372458,7.08402092486273,7.36688431686044,7.39704840638075,7.11472175847432,6.86249776617381
"7990309",4.74742263527961,4.7731809224154,4.66863011546092,4.72108078037965,4.42982343875232,4.34202909242047,4.63800734951469,4.86915015842222,4.3757110222682,4.53878099543498,4.48218995042503,4.90954796365552
"7907690",7.14994574671576,7.12209982838485,6.9823545772266,6.7979377547407,6.63381067473544,7.11739654294483,6.43118066950064,6.74289598175833,7.18575629337743,7.28769770594522,6.89135991823928,6.8034385463123
"8093332",2.95709626698096,3.15794569817165,3.20898207146847,3.04054496191339,3.32590598131372,3.13093585518273,3.6685883211107,3.41111389714649,2.69254249132003,2.83324955034764,2.87449027748615,3.02349071439325
"7948455",5.9662905066593,5.42838235031128,6.13049108867106,6.31305841145078,5.22556281116499,4.94398315873695,4.96856026127857,4.57221408750807,4.74148477191334,4.53936673524031,5.48301950974783,4.65928732241559
"8153424",5.61272084419937,6.06835303719845,5.26783097122772,5.40120999095198,5.1567438765541,5.28367045795665,5.27336603745922,5.20371016306317,6.07926890740636,6.11274388381375,5.37532882007513,4.99361988920411
"7943047",3.19174360818109,3.1837936760926,2.9080444703538,2.9735952822938,3.05044652629754,2.55609325625836,3.29187437925142,2.61709277973387,2.7866928815516,2.73053732735538,2.52142639223783,2.84985022655861
"7999550",4.05207010835854,4.01034614739961,4.21539118224058,4.25541684194769,4.427276335077,4.29366893286205,3.56261734149752,4.32689074042558,3.93851925522476,4.22329310934257,4.07473691516782,3.92312183937563
"7927169",4.41105641075822,4.72634508442305,3.94171311140954,4.56908150834957,4.56708151444515,5.01770747353601,5.14215811602002,3.94961035533294,4.30937711538513,4.10164186011727,4.68866508695915,3.71467361010086
"7903561",2.86516067094405,2.91504850872223,2.79254338109226,3.00530256258676,2.92267008430422,2.76137332679771,2.54748682060655,2.56765892117002,2.48633124334126,2.57614199512687,2.77494484123335,2.97768564181606
"8062695",8.80324328718834,8.82306212340879,8.41614146563663,8.4735860902701,8.43682553764793,8.7350524657608,8.28497004868718,8.39622150507522,8.85123611103802,9.07228797892136,8.55226978249709,8.56446755632476
"8051622",9.31077639374448,9.05472746265889,9.15224657301253,8.92734327757269,8.93309532448246,9.06398818123136,8.65384780337933,8.96293561815374,9.31339614669768,9.25578404941537,9.25306459081921,9.20003229383023
"8146462",6.86500120076011,6.6976226659342,6.71046630625906,6.99609211885035,6.94417878911093,6.54573899865985,6.85854273433284,6.86986255740612,6.52907485963435,6.95360485922456,6.40955192675411,6.87607346238306
"7927179",6.39622203700989,6.55442741515813,6.33780111607911,6.41012992933304,6.0273889196281,6.05502664566804,5.96750434522331,6.00260915023132,5.56814099255562,5.60020079733665,5.49451215913096,6.011084796714
"8144089",8.33438500297934,8.24375921193207,8.3098930821121,8.39832874999333,8.65851801928513,8.57926328947625,8.64122287892656,8.72194167695415,8.3920370590831,8.45435936737703,8.75400679614804,8.45155960978275
"7970473",7.39246370421004,7.52385434034464,7.32107693614483,7.12366782471899,6.82123307287203,7.33188407818587,6.9086855878358,6.96013468476775,7.30428838705902,7.44688869593491,7.44863165745815,7.28515243704262
"8081386",6.6380100000603,6.73458156794973,7.09864562782804,6.97215461589118,7.49430044521514,5.85741202253626,7.06625574769613,6.99569643904504,6.78687713819398,7.23029194521091,7.15354572178816,7.17531281106223
"7964436",7.42600673726164,6.97838425401838,7.20738401921136,7.03125294454616,7.36954210925874,7.20152164886759,7.37158036574776,7.0886475863084,7.4365474936029,7.16923372579341,7.16887066989446,6.77096662520118
"7973108",12.1861685043983,12.2660227927723,11.6870498406732,12.2883921355263,12.4736295926871,12.5113885947262,12.1896655355699,11.3149381034812,11.6809208723496,11.4043268040763,11.4071086536734,11.3156780991013
"7928994",2.57275696503892,2.89697348947024,2.50513304181849,2.4103495188817,2.83048605721064,2.83925070828529,2.76904554289468,2.9748472512768,3.05663742384956,2.99865623717938,2.46439966700705,3.15532293878784
"7928999",3.5006887262936,2.69644135467675,3.18001982726699,2.95286253900984,3.3360039408141,2.87405388443726,3.30096782425408,2.478813510304,3.68824627375624,3.5549399313977,3.56837834924737,2.89314021341736
"7972670",3.53238463860782,2.46667626469448,2.80984937753181,2.89156451410021,2.6259444600665,3.01419093041034,2.65570961543918,2.66860747568095,2.9544006984204,2.97361518158495,3.03406185851713,3.53709258251628
"7956105",5.66299087411726,5.44541146179956,6.02668218055335,5.70058755506326,5.30787299818747,5.6155169797223,5.56364370942299,5.96208348235408,5.9367060681488,5.90544207751354,5.77393175930093,5.7206639004651
"8069808",3.3961605482535,3.33535473895633,3.81747029805827,3.4958014346409,3.67796403396527,3.54585292521405,3.80419005763625,3.66610446844973,3.83482830256724,3.58777806883779,3.37933943227747,3.9904674522047
"7896759",5.32001840472805,5.18151994247346,4.9042233257084,4.63075900873929,5.13896454665565,5.08752940544388,4.63428466865533,5.39795302151961,5.51790804059913,5.20652090705971,5.07980384031526,4.82164763212115
"8092230",6.39175894060711,6.7274994882158,6.24469479122424,6.97106865904818,6.19542240923276,6.49020224042814,6.16555920264911,6.30115177142737,6.16910526686644,6.2524471847867,5.99672158877686,6.50922105391355
"8132515",8.00093935731202,7.60367225389261,8.64326581486426,8.3211656147908,7.49285797355394,7.54531920977382,7.86228162516935,8.21294964437868,7.43287374802251,7.62742870490064,8.21014153732451,8.31871283813566
"8001410",4.91371862300256,5.19521059838114,5.26830834693158,4.89305178576527,4.84558370537112,5.15902483907589,5.05352046152702,5.18761017286145,5.54514047269829,5.34365008840596,5.44321186709921,5.06634671645659
"8133021",3.62745962709426,3.76158261706984,4.1420121234616,4.38778182003362,3.83610187544011,3.62287630293822,4.07453470715898,3.84793459335131,3.79117460828137,3.60993609141208,3.998354758558,4.04201868419774
"7908376",6.61752893769889,7.22193961662111,6.0192188921532,6.45385994436187,7.63011926673096,7.6672523955663,7.43545153122522,7.33200412220036,7.0226893341104,7.18774077200303,6.77307023725223,6.9241362920957
"8139917",5.21010792607346,4.65341890681444,4.90272752695655,5.01005721160385,5.16213236053211,4.42844664231412,5.13967425886148,4.76805415719202,5.06804816376409,5.2150841755113,4.32676234500954,4.88598325119165
"8132036",5.39094421225855,5.59333756199361,5.65933305040959,5.70393351309146,5.48397225722898,5.32594621717222,5.3853341272904,5.10710956780889,5.47183455183748,5.5593312807208,5.18764323709191,5.20209017547685
"7933501",5.45970436878969,5.54745651016986,5.7914253880648,5.7454925000716,5.89577536046846,5.55472198623555,5.8915045772258,5.91225590116109,5.66860895662774,5.98981847787042,5.63063655839726,5.86864101985352
"8077198",3.4791774546115,3.67046142596119,3.46598665213645,3.50284940329699,3.32708735195294,4.03170045185048,4.03990275808261,4.22336215428612,3.5274093891849,4.19451583283126,3.72190711089597,4.22311577939145
"8169083",4.47530226178498,4.43720434837444,4.55222305062174,5.05675014893413,4.63994879186062,5.77403937746628,4.96944349523946,5.21218930844647,5.20232320082139,5.73541192443944,5.16467170536781,6.57137086996313
"8109490",3.63046310290623,3.18242679209267,3.18361357760041,3.44912019811887,3.56117076991281,3.36517335403537,3.52767961182018,3.5814935199925,3.19284476066166,3.51674676869983,3.6795851305038,3.34984317723592
"7936320",6.40396439428425,6.44270407261509,6.19376831674712,6.39252017921,6.77097055915472,6.95586626114984,6.67446955638462,6.47891704911966,6.52881151707413,6.4248515979252,6.71314966726387,6.70768045935178
"8170007",7.39167449666074,6.7973412732338,7.7344241049083,7.35062980859395,6.93668920145704,6.87031883571941,7.15208364769996,6.8792123199985,7.13009241233054,7.45533043475924,7.72961582634086,7.52119185225926
"8129677",5.33780107699847,5.19577058468096,5.35063556615514,5.04434658257631,4.19903763332163,4.23522614959453,4.00335431217654,4.35443407476205,4.51724136906466,4.34124335908335,4.48951084453162,4.39669974155512
"8161943",4.96138078372665,5.398904904009,5.97532971875835,3.8812532207987,5.99302038056991,5.30490667777192,4.98813602738511,6.06883866872358,5.95443169457794,6.38045346926832,3.65842617515359,5.21886096506378
"8019061",5.09105713840139,5.00689090959859,5.24441862958262,5.70353112230263,4.82406817413728,4.84439269659175,4.70089990663855,4.89593863619957,4.86675993145003,4.64739919925658,4.43261246985017,4.84286135761409
"8036913",9.25947814956653,8.94771122418857,9.70758401394155,9.45190796728712,8.45441688514137,8.3529765836028,8.67386277248129,8.89745051851961,8.25763399533658,8.67916357364144,8.81613743295738,8.69936344893917
"8068620",4.04981073714026,3.59665164998989,3.96325356361726,3.92906903800296,3.83467765875331,3.63907659182206,3.95346074467346,3.53877243963713,3.74708983448826,3.87220427757625,3.97057234911402,3.80949215087523
"8094253",4.21768180678807,3.81752842844756,3.92056757877078,4.20550711567875,4.42637905379496,4.01750818073694,4.28059078568182,4.48819135285833,4.04867163926335,4.23163289878989,3.69607721082864,4.36776059215205
"8170257",2.65928447032467,2.47890351031852,2.61044493802511,3.1525084548337,2.45752112476925,2.16210904251663,2.00655016485612,2.43572643972594,1.87359138102085,2.20715199128037,2.72331531106766,1.82105021515558
"7949898",5.6109959467777,5.51492096989854,5.85338680468736,5.59927413396628,5.92558376362284,5.7848746720785,5.90482457102047,5.67757487019119,5.77546318339287,5.45582739753578,5.50137106245202,5.94013279011152
"8097058",4.51283642897779,4.63749402087608,4.51211229808625,4.95699012300766,5.32245981125736,5.72543125775884,4.61777563306398,4.91320624520161,4.95647913104355,5.64564706905417,5.42806084171465,5.25995924200581
"7974531",6.879035389357,6.82411407043472,6.97125966825405,6.85980421024722,7.14715092186182,7.33561250497775,7.25035057032154,7.24869328808981,6.93157358389702,7.09517099445891,7.04916975292993,7.34070424115195
"7961120",3.71934193529626,3.96446550398452,4.27436852323556,4.0636502738256,3.29393917826917,3.29725624213546,3.31171378418392,3.19986480013823,3.46938757043825,3.56091934107803,3.37262633522745,3.2416709250268
"7942771",4.81499370354408,4.70232288145587,5.17247513952854,4.66240475101889,4.56172236632223,5.00986662286526,4.84976706201966,4.26174428245982,5.1799775959389,4.56885447107674,4.09648377087923,4.49550246985662
